year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1938,Germany,DEU,EUR,Europe,1930s,0.0291,0.1102,0.648,0.0296,0.6592,0.017,0.0271,4.3,1.37,Very Low (<$0.30),25.2,0.0218,0,none,0,1.13,0.0071,0.022,1.0,14.1,22.2695
1939,Germany,DEU,EUR,Europe,1930s,0.0283,0.1071,0.6393,0.029,0.6551,0.0165,0.0263,-2.75,-2.03,Very Low (<$0.30),25.2,0.0212,0,none,0,1.02,0.0064,0.0219,1.0,13.9,22.5899
1940,Germany,DEU,EUR,Europe,1940s,0.0299,0.1132,0.6706,0.0309,0.693,0.0176,0.0278,5.65,6.55,Very Low (<$0.30),25.2,0.0224,0,none,0,1.02,0.0064,0.0235,1.0,14.0,22.4286
1941,Germany,DEU,EUR,Europe,1940s,0.0323,0.1223,0.6899,0.0341,0.7284,0.0188,0.03,8.03,10.36,Very Low (<$0.30),25.2,0.0242,0,none,0,1.14,0.0072,0.0251,1.0,14.7,21.3605
1942,Germany,DEU,EUR,Europe,1940s,0.0329,0.1245,0.6338,0.0338,0.6511,0.0193,0.0306,1.86,-0.88,Very Low (<$0.30),25.2,0.0246,0,none,0,1.19,0.0075,0.0254,1.0,16.3,19.2638
1943,Germany,DEU,EUR,Europe,1940s,0.035,0.1325,0.6353,0.0379,0.6879,0.0201,0.0326,6.38,12.13,Very Low (<$0.30),25.2,0.0262,0,none,0,1.2,0.0075,0.0275,1.0,17.3,18.1503
1944,Germany,DEU,EUR,Europe,1940s,0.0387,0.1465,0.6904,0.0396,0.7065,0.0222,0.036,10.57,4.49,Very Low (<$0.30),25.2,0.0289,0,none,0,1.21,0.0076,0.0311,1.0,17.6,17.8409
1945,Germany,DEU,EUR,Europe,1940s,0.0398,0.1507,0.6943,0.0423,0.7379,0.0237,0.037,2.84,6.82,Very Low (<$0.30),25.2,0.0298,0,none,0,1.22,0.0077,0.0321,1.0,18.0,17.4444
1946,Germany,DEU,EUR,Europe,1940s,0.0431,0.1632,0.694,0.0436,0.7021,0.0251,0.0401,8.29,3.07,Very Low (<$0.30),25.2,0.0322,0,none,0,1.41,0.0089,0.0342,1.0,19.5,16.1026
1947,Germany,DEU,EUR,Europe,1940s,0.0435,0.1647,0.6125,0.0468,0.659,0.025,0.0405,0.93,7.34,Very Low (<$0.30),25.2,0.0325,0,none,0,1.93,0.0121,0.0314,1.0,22.3,14.0807
1948,Germany,DEU,EUR,Europe,1940s,0.0481,0.1821,0.6267,0.05,0.6515,0.0279,0.0447,10.57,6.84,Very Low (<$0.30),25.2,0.036,0,none,0,2.6,0.0164,0.0317,1.0,24.1,13.029
1949,Germany,DEU,EUR,Europe,1940s,0.0487,0.1843,0.6425,0.0515,0.6795,0.0285,0.0453,1.25,3.0,Very Low (<$0.30),25.2,0.0364,0,none,0,2.54,0.016,0.0327,1.0,23.8,13.1933
1950,Germany,DEU,EUR,Europe,1950s,0.0521,0.1972,0.6788,0.0536,0.6984,0.0311,0.0485,6.98,4.08,Very Low (<$0.30),37.8,0.0324,0,none,0,2.51,0.0158,0.0363,1.0,24.1,13.029
1951,Germany,DEU,EUR,Europe,1950s,0.0534,0.2021,0.6449,0.0546,0.6594,0.0306,0.0497,2.5,1.87,Very Low (<$0.30),37.8,0.0332,0,none,0,2.53,0.0159,0.0375,1.0,26.0,12.0769
1952,Germany,DEU,EUR,Europe,1950s,0.0576,0.218,0.6825,0.0617,0.7311,0.0327,0.0536,7.87,13.0,Very Low (<$0.30),37.8,0.0358,0,none,0,2.53,0.0159,0.0417,1.0,26.5,11.8491
1953,Germany,DEU,EUR,Europe,1950s,0.0579,0.2192,0.6809,0.0604,0.7103,0.0335,0.0538,0.52,-2.11,Very Low (<$0.30),37.8,0.036,0,none,0,2.68,0.0169,0.041,1.0,26.7,11.7603
1954,Germany,DEU,EUR,Europe,1950s,0.0587,0.2222,0.6852,0.0605,0.7062,0.0341,0.0546,1.38,0.17,Very Low (<$0.30),37.8,0.0365,0,none,0,2.78,0.0175,0.0412,1.0,26.9,11.6729
1955,Germany,DEU,EUR,Europe,1950s,0.0608,0.2302,0.7124,0.0627,0.7346,0.0368,0.0565,3.58,3.64,Very Low (<$0.30),37.8,0.0378,0,none,0,2.77,0.0174,0.0434,1.0,26.8,11.7164
1956,Germany,DEU,EUR,Europe,1950s,0.0638,0.2415,0.7365,0.0662,0.7642,0.0366,0.0593,4.93,5.58,Very Low (<$0.30),37.8,0.0397,0,none,0,2.79,0.0175,0.0463,1.0,27.2,11.5441
1957,Germany,DEU,EUR,Europe,1950s,0.0662,0.2506,0.7397,0.0708,0.7911,0.0369,0.0616,3.76,6.95,Very Low (<$0.30),37.8,0.0412,0,none,0,3.09,0.0194,0.0468,1.0,28.1,11.1744
1958,Germany,DEU,EUR,Europe,1950s,0.0667,0.2525,0.7247,0.0686,0.7453,0.0386,0.062,0.76,-3.11,Very Low (<$0.30),37.8,0.0415,0,none,0,3.01,0.0189,0.0478,1.0,28.9,10.8651
1959,Germany,DEU,EUR,Europe,1950s,0.0688,0.2604,0.7424,0.073,0.7877,0.0387,0.064,3.15,6.41,Very Low (<$0.30),37.8,0.0428,0,none,0,2.9,0.0182,0.0506,1.0,29.1,10.7904
1960,Germany,DEU,EUR,Europe,1960s,0.0717,0.2714,0.7606,0.0745,0.7903,0.0418,0.0667,4.22,2.05,Very Low (<$0.30),37.8,0.0446,0,none,0,2.88,0.0181,0.0536,1.0,29.6,10.6081
1961,Germany,DEU,EUR,Europe,1960s,0.0729,0.276,0.7656,0.0774,0.8128,0.0422,0.0678,1.67,3.89,Very Low (<$0.30),37.8,0.0453,0,none,0,2.89,0.0182,0.0547,1.0,29.9,10.5017
1962,Germany,DEU,EUR,Europe,1960s,0.0755,0.2858,0.785,0.0795,0.8266,0.0445,0.0702,3.57,2.71,Very Low (<$0.30),37.8,0.047,0,none,0,2.9,0.0182,0.0573,1.0,30.2,10.3974
1963,Germany,DEU,EUR,Europe,1960s,0.0815,0.3085,0.8363,0.0836,0.8579,0.0462,0.0758,7.95,5.16,Very Low (<$0.30),37.8,0.0507,0,none,0,2.89,0.0182,0.0633,1.0,30.6,10.2614
1964,Germany,DEU,EUR,Europe,1960s,0.0849,0.3214,0.86,0.0892,0.9035,0.0498,0.079,4.17,6.7,Very Low (<$0.30),37.8,0.0528,0,none,0,2.88,0.0181,0.0668,1.0,31.0,10.129
1965,Germany,DEU,EUR,Europe,1960s,0.0876,0.3316,0.8732,0.0902,0.8991,0.0514,0.0815,3.18,1.12,Very Low (<$0.30),37.8,0.0545,0,none,0,2.86,0.018,0.0696,1.0,31.5,9.9683
1966,Germany,DEU,EUR,Europe,1960s,0.0867,0.3282,0.8402,0.0903,0.8751,0.0502,0.0806,-1.03,0.11,Very Low (<$0.30),37.8,0.0539,0,none,0,2.88,0.0181,0.0686,1.0,32.4,9.6914
1967,Germany,DEU,EUR,Europe,1960s,0.0923,0.3494,0.8677,0.095,0.8931,0.0545,0.0858,6.46,5.2,Very Low (<$0.30),37.8,0.0574,0,none,0,2.92,0.0184,0.0739,1.0,33.4,9.4012
1968,Germany,DEU,EUR,Europe,1960s,0.0912,0.3452,0.8229,0.0959,0.8653,0.0525,0.0848,-1.19,0.95,Very Low (<$0.30),37.8,0.0567,0,none,0,2.94,0.0185,0.0727,1.0,34.8,9.023
1969,Germany,DEU,EUR,Europe,1960s,0.0964,0.3649,0.8248,0.1015,0.8684,0.0537,0.0897,5.7,5.84,Very Low (<$0.30),37.8,0.06,0,none,0,3.09,0.0194,0.077,1.0,36.7,8.5559
1970,Germany,DEU,EUR,Europe,1970s,0.1006,0.3808,0.8141,0.1067,0.8635,0.0576,0.0936,4.36,5.12,Very Low (<$0.30),50.4,0.0499,0,none,0,3.18,0.02,0.0806,1.0,38.8,8.0928
1971,Germany,DEU,EUR,Europe,1970s,0.1128,0.427,0.8745,0.1188,0.9211,0.0653,0.1049,12.13,11.34,Very Low (<$0.30),50.4,0.0559,0,none,0,3.6,0.0226,0.0902,1.0,40.5,7.7531
1972,Germany,DEU,EUR,Europe,1970s,0.1293,0.4895,0.9713,0.1315,0.9878,0.0737,0.1202,14.63,10.69,Very Low (<$0.30),50.4,0.0641,0,none,0,3.6,0.0226,0.1067,1.0,41.8,7.512
1973,Germany,DEU,EUR,Europe,1970s,0.1493,0.5652,1.0559,0.1538,1.0877,0.0863,0.1388,15.47,16.96,Very Low (<$0.30),50.4,0.0741,0,none,0,4.75,0.0299,0.1194,1.2,44.4,7.0721
1974,Germany,DEU,EUR,Europe,1970s,0.1667,0.631,1.0617,0.1747,1.1127,0.0976,0.155,11.65,13.59,Very Low (<$0.30),50.4,0.0827,0,none,0,9.35,0.0588,0.1079,1.55,49.3,6.3692
1975,Germany,DEU,EUR,Europe,1970s,0.1907,0.7219,1.113,0.1927,1.1247,0.1112,0.1774,14.4,10.3,Very Low (<$0.30),50.4,0.0946,0,none,0,10.72,0.0674,0.1233,1.0,53.8,5.8364
1976,Germany,DEU,EUR,Europe,1970s,0.2208,0.8358,1.2185,0.2299,1.2687,0.1267,0.2053,15.78,19.3,Very Low (<$0.30),50.4,0.1095,0,none,0,11.51,0.0724,0.1484,1.0,56.9,5.5185
1977,Germany,DEU,EUR,Europe,1970s,0.2636,0.9978,1.3658,0.2739,1.4192,0.1541,0.2451,19.38,19.14,Very Low (<$0.30),50.4,0.1307,0,none,0,13.92,0.0876,0.176,1.0,60.6,5.1815
1978,Germany,DEU,EUR,Europe,1970s,0.3159,1.1958,1.5214,0.3249,1.5647,0.1742,0.2938,19.84,18.62,Low ($0.30–$0.70),50.4,0.1567,0,none,0,14.02,0.0882,0.2277,1.0,65.2,4.816
1979,Germany,DEU,EUR,Europe,1970s,0.3785,1.4328,1.637,0.3974,1.7188,0.2151,0.352,19.82,22.31,Low ($0.30–$0.70),50.4,0.1877,0,none,0,31.61,0.1988,0.1797,1.3,72.6,4.3251
1980,Germany,DEU,EUR,Europe,1980s,0.4409,1.669,1.6801,0.4767,1.8166,0.2498,0.41,16.49,19.95,Low ($0.30–$0.70),63.0,0.1631,0,none,0,36.83,0.2317,0.2092,1.25,82.4,3.8107
1981,Germany,DEU,EUR,Europe,1980s,0.453,1.7148,1.5648,0.4769,1.6474,0.2629,0.4213,2.74,0.04,Low ($0.30–$0.70),63.1,0.1672,0,none,0,35.75,0.2249,0.2281,1.0,90.9,3.4543
1982,Germany,DEU,EUR,Europe,1980s,0.4676,1.7701,1.5215,0.4908,1.597,0.2608,0.4349,3.22,2.91,Low ($0.30–$0.70),63.2,0.1721,0,none,0,31.82,0.2001,0.2675,1.0,96.5,3.2539
1983,Germany,DEU,EUR,Europe,1980s,0.4882,1.848,1.5391,0.4985,1.5716,0.2812,0.454,4.41,1.57,Low ($0.30–$0.70),63.3,0.1792,0,none,0,29.55,0.1859,0.3023,1.0,99.6,3.1526
1984,Germany,DEU,EUR,Europe,1980s,0.5143,1.9468,1.5543,0.5382,1.6265,0.296,0.4783,5.35,7.96,Low ($0.30–$0.70),63.4,0.1882,0,none,0,28.78,0.181,0.3333,1.0,103.9,3.0221
1985,Germany,DEU,EUR,Europe,1980s,0.5138,1.9449,1.4994,0.5362,1.5647,0.3006,0.4778,-0.1,-0.37,Low ($0.30–$0.70),63.5,0.1875,0,none,0,27.56,0.1733,0.3405,1.0,107.6,2.9182
1986,Germany,DEU,EUR,Europe,1980s,0.557,2.1085,1.5958,0.5757,1.6494,0.3247,0.518,8.41,7.37,Low ($0.30–$0.70),63.6,0.2027,0,none,0,14.43,0.0908,0.4662,0.75,109.6,2.865
1987,Germany,DEU,EUR,Europe,1980s,0.5786,2.1902,1.5993,0.6044,1.6706,0.3383,0.5381,3.88,4.99,Low ($0.30–$0.70),63.7,0.21,0,none,0,18.44,0.116,0.4626,1.0,113.6,2.7641
1988,Germany,DEU,EUR,Europe,1980s,0.614,2.3242,1.6297,0.6387,1.6953,0.3625,0.571,6.12,5.68,Low ($0.30–$0.70),63.8,0.2223,0,none,0,14.92,0.0938,0.5202,1.0,118.3,2.6543
1989,Germany,DEU,EUR,Europe,1980s,0.6355,2.4056,1.6092,0.6686,1.6931,0.3685,0.591,3.5,4.68,Low ($0.30–$0.70),63.9,0.2294,0,none,0,18.33,0.1153,0.5202,1.0,124.0,2.5323
1990,Germany,DEU,EUR,Europe,1990s,0.6463,2.4465,1.5527,0.684,1.6433,0.3783,0.6011,1.7,2.3,Low ($0.30–$0.70),63.9,0.2333,0,none,0,23.73,0.1493,0.497,1.0,130.7,2.4024
1991,Germany,DEU,EUR,Europe,1990s,0.6901,2.6123,1.591,0.7017,1.6177,0.4071,0.6418,6.78,2.59,Low ($0.30–$0.70),64.0,0.2484,0,none,0,20.2,0.1271,0.563,1.0,136.2,2.3054
1992,Germany,DEU,EUR,Europe,1990s,0.7277,2.7546,1.6286,0.7637,1.7092,0.4271,0.6768,5.45,8.84,Medium ($0.70–$1.10),64.1,0.2612,0,none,0,19.32,0.1215,0.6062,1.0,140.3,2.2381
1993,Germany,DEU,EUR,Europe,1990s,0.7516,2.8451,1.6332,0.7923,1.7217,0.4295,0.699,3.28,3.74,Medium ($0.70–$1.10),64.2,0.2691,0,none,0,16.97,0.1067,0.6449,1.0,144.5,2.173
1994,Germany,DEU,EUR,Europe,1990s,0.7829,2.9636,1.6588,0.8235,1.7448,0.464,0.7281,4.16,3.94,Medium ($0.70–$1.10),64.3,0.2795,0,none,0,15.82,0.0995,0.6834,1.0,148.2,2.1188
1995,Germany,DEU,EUR,Europe,1990s,0.814,3.0813,1.6771,0.8362,1.7229,0.4765,0.757,3.97,1.54,Medium ($0.70–$1.10),64.4,0.2898,0,none,0,17.02,0.1071,0.7069,1.0,152.4,2.0604
1996,Germany,DEU,EUR,Europe,1990s,0.8394,3.1775,1.6799,0.8668,1.7347,0.4991,0.7806,3.12,3.66,Medium ($0.70–$1.10),64.5,0.298,0,none,0,22.12,0.1391,0.7003,1.0,156.9,2.0013
1997,Germany,DEU,EUR,Europe,1990s,0.8283,3.1355,1.6205,0.8615,1.6854,0.4819,0.7703,-1.32,-0.61,Medium ($0.70–$1.10),64.6,0.2932,0,none,0,19.09,0.1201,0.7082,1.0,160.5,1.9564
1998,Germany,DEU,EUR,Europe,1990s,0.8263,3.1279,1.5918,0.8396,1.6174,0.4825,0.7685,-0.24,-2.54,Medium ($0.70–$1.10),64.7,0.2917,0,none,0,13.07,0.0822,0.7441,0.82,163.0,1.9264
1999,Germany,DEU,EUR,Europe,1990s,0.8353,3.162,1.5743,0.8653,1.6309,0.5011,0.7768,1.09,3.06,Medium ($0.70–$1.10),64.8,0.294,0,none,0,17.97,0.113,0.7223,1.0,166.6,1.8848
2000,Germany,DEU,EUR,Europe,2000s,0.8636,3.2691,1.5747,0.8934,1.6291,0.5026,0.8031,3.39,3.25,Medium ($0.70–$1.10),64.9,0.3031,0,none,0,30.38,0.1911,0.6725,1.0,172.2,1.8235
2001,Germany,DEU,EUR,Europe,2000s,0.8968,3.3948,1.59,0.9223,1.6352,0.5276,0.834,3.84,3.23,Medium ($0.70–$1.10),65.0,0.3139,0,none,0,25.93,0.1631,0.7337,1.0,177.1,1.773
2002,Germany,DEU,EUR,Europe,2000s,0.9968,3.7733,1.7398,1.0219,1.7836,0.5757,0.927,11.15,10.8,Medium ($0.70–$1.10),65.1,0.3479,0,none,0,26.15,0.1645,0.8323,1.0,179.9,1.7454
2003,Germany,DEU,EUR,Europe,2000s,1.1217,4.2461,1.9142,1.1545,1.9702,0.6449,1.0432,12.53,12.98,High ($1.10–$1.60),65.2,0.3904,0,none,0,31.07,0.1954,0.9263,1.0,184.0,1.7065
2004,Germany,DEU,EUR,Europe,2000s,1.1688,4.4244,1.9428,1.1904,1.9787,0.6927,1.087,4.2,3.11,High ($1.10–$1.60),65.3,0.4056,0,none,0,41.49,0.261,0.9078,1.0,188.9,1.6623
2005,Germany,DEU,EUR,Europe,2000s,1.3038,4.9354,2.0962,1.372,2.2059,0.7536,1.2125,11.55,15.26,High ($1.10–$1.60),65.4,0.4511,0,none,0,56.59,0.3559,0.9479,1.0,195.3,1.6078
2006,Germany,DEU,EUR,Europe,2000s,1.4263,5.3991,2.2215,1.5315,2.3854,0.8447,1.3265,9.4,11.63,High ($1.10–$1.60),65.5,0.4921,0,none,0,66.02,0.4153,1.011,1.0,201.6,1.5575
2007,Germany,DEU,EUR,Europe,2000s,1.5262,5.7773,2.3118,1.5458,2.3414,0.8834,1.4194,7.0,0.93,High ($1.10–$1.60),65.6,0.525,0,none,0,72.34,0.455,1.0712,1.0,207.3,1.5147
2008,Germany,DEU,EUR,Europe,2000s,1.6082,6.0877,2.3454,1.6426,2.3956,0.9077,1.4956,5.37,6.26,Very High (>$1.60),65.6,0.5532,0,none,0,99.67,0.6269,0.9813,1.28,215.3,1.4584
2009,Germany,DEU,EUR,Europe,2000s,1.4355,5.434,2.1014,1.4513,2.1245,0.8569,1.335,-10.74,-11.65,High ($1.10–$1.60),65.7,0.4924,0,none,0,61.74,0.3883,1.0472,0.78,214.5,1.4639
2010,Germany,DEU,EUR,Europe,2010s,1.3681,5.1788,1.9697,1.4262,2.0533,0.8145,1.2723,-4.7,-1.73,High ($1.10–$1.60),65.8,0.4679,0,none,0,79.61,0.5007,0.8674,1.0,218.1,1.4397
2011,Germany,DEU,EUR,Europe,2010s,1.4148,5.3556,1.9753,1.4807,2.0673,0.8312,1.3158,3.41,3.82,High ($1.10–$1.60),65.9,0.4824,0,none,0,111.26,0.6998,0.715,1.0,224.9,1.3962
2012,Germany,DEU,EUR,Europe,2010s,1.3702,5.1868,1.8739,1.4038,1.9198,0.797,1.2743,-3.15,-5.19,High ($1.10–$1.60),66.0,0.4659,0,none,0,112.01,0.7045,0.6657,1.0,229.6,1.3676
2013,Germany,DEU,EUR,Europe,2010s,1.4475,5.4794,1.9507,1.4893,2.007,0.844,1.3462,5.64,6.09,High ($1.10–$1.60),66.1,0.4907,0,none,0,108.66,0.6835,0.764,1.0,233.0,1.3476
2014,Germany,DEU,EUR,Europe,2010s,1.412,5.345,1.8731,1.4357,1.9046,0.8364,1.3132,-2.45,-3.6,High ($1.10–$1.60),66.2,0.4773,0,none,0,98.97,0.6225,0.7895,1.0,236.7,1.3266
2015,Germany,DEU,EUR,Europe,2010s,1.3849,5.2424,1.8348,1.4675,1.9443,0.7826,1.288,-1.92,2.21,High ($1.10–$1.60),66.3,0.4667,0,none,0,52.39,0.3295,1.0554,1.0,237.0,1.3249
2016,Germany,DEU,EUR,Europe,2010s,1.4866,5.6274,1.945,1.5317,2.004,0.8679,1.3825,7.34,4.37,High ($1.10–$1.60),66.4,0.4995,0,none,0,43.74,0.2751,1.2115,1.0,240.0,1.3083
2017,Germany,DEU,EUR,Europe,2010s,1.4557,5.5104,1.8649,1.526,1.955,0.8514,1.3538,-2.08,-0.37,High ($1.10–$1.60),66.5,0.4877,0,none,0,54.25,0.3412,1.1145,1.0,245.1,1.2811
2018,Germany,DEU,EUR,Europe,2010s,1.5211,5.758,1.9021,1.5916,1.9903,0.8775,1.4146,4.49,4.3,High ($1.10–$1.60),66.6,0.508,0,none,0,71.34,0.4487,1.0724,1.0,251.1,1.2505
2019,Germany,DEU,EUR,Europe,2010s,1.5402,5.8303,1.8914,1.6196,1.9889,0.877,1.4324,1.26,1.76,High ($1.10–$1.60),66.7,0.5129,0,none,0,64.37,0.4049,1.1353,1.0,255.7,1.228
2020,Germany,DEU,EUR,Europe,2020s,1.7495,6.6226,2.1227,1.8292,2.2194,1.014,1.627,13.59,12.94,Very High (>$1.60),66.8,0.5808,0,none,0,41.84,0.2632,1.4863,0.72,258.8,1.2133
2021,Germany,DEU,EUR,Europe,2020s,1.9345,7.3229,2.2415,2.0164,2.3363,1.1122,1.7991,10.57,10.23,Very High (>$1.60),66.9,0.6403,0,none,0,70.86,0.4457,1.4888,1.0,271.0,1.1587
2022,Germany,DEU,EUR,Europe,2020s,2.2411,8.4835,2.4042,2.3052,2.473,1.3384,2.0842,15.85,14.32,Very High (>$1.60),67.0,0.7396,0,none,0,101.32,0.6373,1.6038,1.3,292.7,1.0728
2023,Germany,DEU,EUR,Europe,2020s,1.9212,7.2725,1.9798,2.016,2.0775,1.1302,1.7867,-14.27,-12.55,Very High (>$1.60),67.1,0.6321,0,none,0,82.49,0.5188,1.4024,1.0,304.7,1.0305
2024,Germany,DEU,EUR,Europe,2020s,1.8297,6.9262,1.8297,1.9357,1.9357,1.0828,1.7016,-4.76,-3.98,Very High (>$1.60),67.2,0.6001,0,none,0,80.0,0.5032,1.3265,1.0,314.0,1.0
1924,Italy,ITA,EUR,Europe,1920s,0.0219,0.0829,0.4021,0.023,0.4223,0.0117,0.0204,,,Very Low (<$0.30),26.4,0.0161,0,none,0,1.43,0.009,0.0129,1.0,17.1,18.3626
1925,Italy,ITA,EUR,Europe,1920s,0.0235,0.089,0.4217,0.0252,0.4522,0.0133,0.0219,7.31,9.57,Very Low (<$0.30),26.4,0.0173,0,none,0,1.68,0.0106,0.0129,1.0,17.5,17.9429
1926,Italy,ITA,EUR,Europe,1920s,0.0241,0.0912,0.4275,0.0255,0.4524,0.0136,0.0224,2.55,1.19,Very Low (<$0.30),26.4,0.0177,0,none,0,1.88,0.0118,0.0123,1.0,17.7,17.7401
1927,Italy,ITA,EUR,Europe,1920s,0.0235,0.089,0.4241,0.0243,0.4385,0.0131,0.0219,-2.49,-4.71,Very Low (<$0.30),26.4,0.0173,0,none,0,1.3,0.0082,0.0153,1.0,17.4,18.046
1928,Italy,ITA,EUR,Europe,1920s,0.0247,0.0935,0.4536,0.0263,0.4829,0.0135,0.023,5.11,8.23,Very Low (<$0.30),26.4,0.0182,0,none,0,1.17,0.0074,0.0173,1.0,17.1,18.3626
1929,Italy,ITA,EUR,Europe,1920s,0.0248,0.0939,0.4554,0.0263,0.4829,0.0136,0.0231,0.4,0.0,Very Low (<$0.30),26.4,0.0183,0,none,0,1.27,0.008,0.0168,1.0,17.1,18.3626
1930,Italy,ITA,EUR,Europe,1930s,0.0256,0.0969,0.4813,0.0275,0.5171,0.0144,0.0238,3.23,4.56,Very Low (<$0.30),26.4,0.0188,0,none,0,1.19,0.0075,0.0181,1.0,16.7,18.8024
1931,Italy,ITA,EUR,Europe,1930s,0.025,0.0946,0.5164,0.0261,0.5392,0.0132,0.0233,-2.34,-5.09,Very Low (<$0.30),26.4,0.0184,0,none,0,0.65,0.0041,0.0209,1.0,15.2,20.6579
1932,Italy,ITA,EUR,Europe,1930s,0.0253,0.0958,0.5799,0.0271,0.6211,0.0137,0.0235,1.2,3.83,Very Low (<$0.30),26.4,0.0186,0,none,0,0.87,0.0055,0.0198,1.0,13.7,22.9197
1933,Italy,ITA,EUR,Europe,1930s,0.0252,0.0954,0.6087,0.0264,0.6377,0.0139,0.0234,-0.4,-2.58,Very Low (<$0.30),26.4,0.0185,0,none,0,0.67,0.0042,0.021,1.0,13.0,24.1538
1934,Italy,ITA,EUR,Europe,1930s,0.0262,0.0992,0.6139,0.0285,0.6678,0.0144,0.0244,3.97,7.95,Very Low (<$0.30),26.4,0.0193,0,none,0,1.0,0.0063,0.0199,1.0,13.4,23.4328
1935,Italy,ITA,EUR,Europe,1930s,0.0265,0.1003,0.6074,0.0278,0.6372,0.0149,0.0246,1.15,-2.46,Very Low (<$0.30),26.4,0.0195,0,none,0,0.97,0.0061,0.0204,1.0,13.7,22.9197
1936,Italy,ITA,EUR,Europe,1930s,0.0271,0.1026,0.6122,0.0287,0.6483,0.0147,0.0252,2.26,3.24,Very Low (<$0.30),26.4,0.0199,0,none,0,1.09,0.0069,0.0202,1.0,13.9,22.5899
1937,Italy,ITA,EUR,Europe,1930s,0.0267,0.1011,0.5822,0.0287,0.6258,0.0147,0.0248,-1.48,0.0,Very Low (<$0.30),26.4,0.0197,0,none,0,1.18,0.0074,0.0193,1.0,14.4,21.8056
1938,Italy,ITA,EUR,Europe,1930s,0.0275,0.1041,0.6124,0.0291,0.648,0.015,0.0256,3.0,1.39,Very Low (<$0.30),26.4,0.0202,0,none,0,1.13,0.0071,0.0204,1.0,14.1,22.2695
1939,Italy,ITA,EUR,Europe,1930s,0.0277,0.1049,0.6257,0.0292,0.6596,0.0151,0.0258,0.73,0.34,Very Low (<$0.30),26.4,0.0204,0,none,0,1.02,0.0064,0.0213,1.0,13.9,22.5899
1940,Italy,ITA,EUR,Europe,1940s,0.0282,0.1067,0.6325,0.0303,0.6796,0.0152,0.0262,1.81,3.77,Very Low (<$0.30),26.4,0.0208,0,none,0,1.02,0.0064,0.0218,1.0,14.0,22.4286
1941,Italy,ITA,EUR,Europe,1940s,0.0298,0.1128,0.6365,0.0314,0.6707,0.0167,0.0277,5.67,3.63,Very Low (<$0.30),26.4,0.0219,0,none,0,1.14,0.0072,0.0226,1.0,14.7,21.3605
1942,Italy,ITA,EUR,Europe,1940s,0.0316,0.1196,0.6087,0.033,0.6357,0.0175,0.0294,6.04,5.1,Very Low (<$0.30),26.4,0.0233,0,none,0,1.19,0.0075,0.0241,1.0,16.3,19.2638
1943,Italy,ITA,EUR,Europe,1940s,0.0348,0.1317,0.6316,0.0369,0.6697,0.0198,0.0324,10.13,11.82,Very Low (<$0.30),26.4,0.0256,0,none,0,1.2,0.0075,0.0273,1.0,17.3,18.1503
1944,Italy,ITA,EUR,Europe,1940s,0.0362,0.137,0.6458,0.0379,0.6762,0.0194,0.0337,4.02,2.71,Very Low (<$0.30),26.4,0.0266,0,none,0,1.21,0.0076,0.0286,1.0,17.6,17.8409
1945,Italy,ITA,EUR,Europe,1940s,0.0393,0.1488,0.6856,0.0423,0.7379,0.0219,0.0365,8.56,11.61,Very Low (<$0.30),26.4,0.0289,0,none,0,1.22,0.0077,0.0316,1.0,18.0,17.4444
1946,Italy,ITA,EUR,Europe,1940s,0.0414,0.1567,0.6666,0.0438,0.7053,0.0226,0.0385,5.34,3.55,Very Low (<$0.30),26.4,0.0305,0,none,0,1.41,0.0089,0.0325,1.0,19.5,16.1026
1947,Italy,ITA,EUR,Europe,1940s,0.0449,0.17,0.6322,0.0464,0.6533,0.0248,0.0418,8.45,5.94,Very Low (<$0.30),26.4,0.033,0,none,0,1.93,0.0121,0.0328,1.0,22.3,14.0807
1948,Italy,ITA,EUR,Europe,1940s,0.0457,0.173,0.5954,0.048,0.6254,0.0251,0.0425,1.78,3.45,Very Low (<$0.30),26.4,0.0336,0,none,0,2.6,0.0164,0.0293,1.0,24.1,13.029
1949,Italy,ITA,EUR,Europe,1940s,0.0517,0.1957,0.6821,0.0543,0.7164,0.0288,0.0481,13.13,13.13,Very Low (<$0.30),26.4,0.0381,0,none,0,2.54,0.016,0.0357,1.0,23.8,13.1933
1950,Italy,ITA,EUR,Europe,1950s,0.054,0.2044,0.7036,0.0571,0.744,0.0295,0.0502,4.45,5.16,Very Low (<$0.30),39.6,0.0326,0,none,0,2.51,0.0158,0.0382,1.0,24.1,13.029
1951,Italy,ITA,EUR,Europe,1950s,0.0556,0.2105,0.6715,0.0597,0.721,0.0309,0.0517,2.96,4.55,Very Low (<$0.30),39.6,0.0336,0,none,0,2.53,0.0159,0.0397,1.0,26.0,12.0769
