year,country,iso3,currency_code,region,decade,gasoline_usd_per_liter,gasoline_usd_per_gallon,gasoline_real_2024usd,diesel_usd_per_liter,diesel_real_2024usd,lpg_usd_per_liter,gasoline_local_currency,gasoline_yoy_pct_change,diesel_yoy_pct_change,price_tier,tax_pct_of_pump_price,pretax_price_usd_ltr,subsidy_flag,subsidy_regime,is_oil_producer,crude_oil_usd_per_barrel,crude_oil_usd_per_liter,refinery_margin_usd_ltr,oil_price_shock_idx,us_cpi,inflation_deflator_2024
1933,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0064,0.0242,0.1546,0.0044,0.1063,0.0025,0.024,0.0,-4.35,Very Low (<$0.30),0.0,0.0064,0,heavy,1,0.67,0.0042,0.0022,1.0,13.0,24.1538
1934,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0068,0.0257,0.1593,0.0049,0.1148,0.0027,0.0255,6.25,11.36,Very Low (<$0.30),0.0,0.0068,0,heavy,1,1.0,0.0063,0.0005,1.0,13.4,23.4328
1935,Saudi Arabia,SAU,SAR,Middle East,1930s,0.007,0.0265,0.1604,0.0049,0.1123,0.0029,0.0262,2.94,0.0,Very Low (<$0.30),0.0,0.007,0,heavy,1,0.97,0.0061,0.0009,1.0,13.7,22.9197
1936,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0071,0.0269,0.1604,0.005,0.1129,0.0028,0.0266,1.43,2.04,Very Low (<$0.30),0.0,0.0071,0,heavy,1,1.09,0.0069,0.0002,1.0,13.9,22.5899
1937,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0072,0.0273,0.157,0.0049,0.1068,0.003,0.027,1.41,-2.0,Very Low (<$0.30),0.0,0.0072,0,heavy,1,1.18,0.0074,-0.0002,1.0,14.4,21.8056
1938,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0075,0.0284,0.167,0.0052,0.1158,0.003,0.0281,4.17,6.12,Very Low (<$0.30),0.0,0.0075,0,heavy,1,1.13,0.0071,0.0004,1.0,14.1,22.2695
1939,Saudi Arabia,SAU,SAR,Middle East,1930s,0.0078,0.0295,0.1762,0.0055,0.1242,0.003,0.0292,4.0,5.77,Very Low (<$0.30),0.0,0.0078,0,heavy,1,1.02,0.0064,0.0014,1.0,13.9,22.5899
1940,Saudi Arabia,SAU,SAR,Middle East,1940s,0.008,0.0303,0.1794,0.0056,0.1256,0.0031,0.03,2.56,1.82,Very Low (<$0.30),0.0,0.008,0,heavy,1,1.02,0.0064,0.0016,1.0,14.0,22.4286
1941,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0084,0.0318,0.1794,0.0059,0.126,0.0034,0.0315,5.0,5.36,Very Low (<$0.30),0.0,0.0084,0,heavy,1,1.14,0.0072,0.0012,1.0,14.7,21.3605
1942,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0084,0.0318,0.1618,0.0058,0.1117,0.0035,0.0315,0.0,-1.69,Very Low (<$0.30),0.0,0.0084,0,heavy,1,1.19,0.0075,0.0009,1.0,16.3,19.2638
1943,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0086,0.0326,0.1561,0.0061,0.1107,0.0033,0.0323,2.38,5.17,Very Low (<$0.30),0.0,0.0086,0,heavy,1,1.2,0.0075,0.0011,1.0,17.3,18.1503
1944,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0086,0.0326,0.1534,0.006,0.107,0.0035,0.0323,0.0,-1.64,Very Low (<$0.30),0.0,0.0086,0,heavy,1,1.21,0.0076,0.001,1.0,17.6,17.8409
1945,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0088,0.0333,0.1535,0.0061,0.1064,0.0036,0.033,2.33,1.67,Very Low (<$0.30),0.0,0.0088,0,heavy,1,1.22,0.0077,0.0011,1.0,18.0,17.4444
1946,Saudi Arabia,SAU,SAR,Middle East,1940s,0.009,0.0341,0.1449,0.0063,0.1014,0.0036,0.0337,2.27,3.28,Very Low (<$0.30),0.0,0.009,0,heavy,1,1.41,0.0089,0.0001,1.0,19.5,16.1026
1947,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0094,0.0356,0.1324,0.0065,0.0915,0.0038,0.0353,4.44,3.17,Very Low (<$0.30),0.0,0.0094,0,heavy,1,1.93,0.0121,-0.0027,1.0,22.3,14.0807
1948,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0094,0.0356,0.1225,0.0065,0.0847,0.0037,0.0353,0.0,0.0,Very Low (<$0.30),0.0,0.0094,0,heavy,1,2.6,0.0164,-0.007,1.0,24.1,13.029
1949,Saudi Arabia,SAU,SAR,Middle East,1940s,0.0097,0.0367,0.128,0.0069,0.091,0.0039,0.0364,3.19,6.15,Very Low (<$0.30),0.0,0.0097,0,heavy,1,2.54,0.016,-0.0063,1.0,23.8,13.1933
1950,Saudi Arabia,SAU,SAR,Middle East,1950s,0.01,0.0379,0.1303,0.007,0.0912,0.0041,0.0375,3.09,1.45,Very Low (<$0.30),0.0,0.01,1,heavy,1,2.51,0.0158,-0.0058,1.0,24.1,13.029
1951,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0102,0.0386,0.1232,0.0072,0.087,0.004,0.0383,2.0,2.86,Very Low (<$0.30),0.0,0.0102,1,heavy,1,2.53,0.0159,-0.0057,1.0,26.0,12.0769
1952,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0105,0.0397,0.1244,0.0074,0.0877,0.0043,0.0394,2.94,2.78,Very Low (<$0.30),0.0,0.0105,1,heavy,1,2.53,0.0159,-0.0054,1.0,26.5,11.8491
1953,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0106,0.0401,0.1247,0.0074,0.087,0.0042,0.0398,0.95,0.0,Very Low (<$0.30),0.0,0.0106,1,heavy,1,2.68,0.0169,-0.0063,1.0,26.7,11.7603
1954,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0107,0.0405,0.1249,0.0076,0.0887,0.0043,0.0401,0.94,2.7,Very Low (<$0.30),0.0,0.0107,1,heavy,1,2.78,0.0175,-0.0068,1.0,26.9,11.6729
1955,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0109,0.0413,0.1277,0.0075,0.0879,0.0045,0.0409,1.87,-1.32,Very Low (<$0.30),0.0,0.0109,1,heavy,1,2.77,0.0174,-0.0065,1.0,26.8,11.7164
1956,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0109,0.0413,0.1258,0.0077,0.0889,0.0043,0.0409,0.0,2.67,Very Low (<$0.30),0.0,0.0109,1,heavy,1,2.79,0.0175,-0.0066,1.0,27.2,11.5441
1957,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0116,0.0439,0.1296,0.0081,0.0905,0.0045,0.0435,6.42,5.19,Very Low (<$0.30),0.0,0.0116,1,heavy,1,3.09,0.0194,-0.0078,1.0,28.1,11.1744
1958,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0117,0.0443,0.1271,0.0081,0.088,0.0047,0.0439,0.86,0.0,Very Low (<$0.30),0.0,0.0117,1,heavy,1,3.01,0.0189,-0.0072,1.0,28.9,10.8651
1959,Saudi Arabia,SAU,SAR,Middle East,1950s,0.0118,0.0447,0.1273,0.0083,0.0896,0.0045,0.0442,0.85,2.47,Very Low (<$0.30),0.0,0.0118,1,heavy,1,2.9,0.0182,-0.0064,1.0,29.1,10.7904
1960,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0114,0.0432,0.1209,0.008,0.0849,0.0046,0.0428,-3.39,-3.61,Very Low (<$0.30),0.0,0.0114,1,heavy,1,2.88,0.0181,-0.0067,1.0,29.6,10.6081
1961,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0126,0.0477,0.1323,0.0087,0.0914,0.0051,0.0473,10.53,8.75,Very Low (<$0.30),0.0,0.0126,1,heavy,1,2.89,0.0182,-0.0056,1.0,29.9,10.5017
1962,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0128,0.0485,0.1331,0.0089,0.0925,0.0051,0.048,1.59,2.3,Very Low (<$0.30),0.0,0.0128,1,heavy,1,2.9,0.0182,-0.0054,1.0,30.2,10.3974
1963,Saudi Arabia,SAU,SAR,Middle East,1960s,0.013,0.0492,0.1334,0.0088,0.0903,0.0051,0.0487,1.56,-1.12,Very Low (<$0.30),0.0,0.013,1,heavy,1,2.89,0.0182,-0.0052,1.0,30.6,10.2614
1964,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0131,0.0496,0.1327,0.009,0.0912,0.0054,0.0491,0.77,2.27,Very Low (<$0.30),0.0,0.0131,1,heavy,1,2.88,0.0181,-0.005,1.0,31.0,10.129
1965,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0133,0.0503,0.1326,0.0093,0.0927,0.0054,0.0499,1.53,3.33,Very Low (<$0.30),0.0,0.0133,1,heavy,1,2.86,0.018,-0.0047,1.0,31.5,9.9683
1966,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0138,0.0522,0.1337,0.0095,0.0921,0.0054,0.0517,3.76,2.15,Very Low (<$0.30),0.0,0.0138,1,heavy,1,2.88,0.0181,-0.0043,1.0,32.4,9.6914
1967,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0146,0.0553,0.1373,0.0104,0.0978,0.0057,0.0548,5.8,9.47,Very Low (<$0.30),0.0,0.0146,1,heavy,1,2.92,0.0184,-0.0038,1.0,33.4,9.4012
1968,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0142,0.0538,0.1281,0.0098,0.0884,0.0057,0.0533,-2.74,-5.77,Very Low (<$0.30),0.0,0.0142,1,heavy,1,2.94,0.0185,-0.0043,1.0,34.8,9.023
1969,Saudi Arabia,SAU,SAR,Middle East,1960s,0.0146,0.0553,0.1249,0.0101,0.0864,0.0058,0.0548,2.82,3.06,Very Low (<$0.30),0.0,0.0146,1,heavy,1,3.09,0.0194,-0.0048,1.0,36.7,8.5559
1970,Saudi Arabia,SAU,SAR,Middle East,1970s,0.015,0.0568,0.1214,0.0106,0.0858,0.0061,0.0562,2.74,4.95,Very Low (<$0.30),0.0,0.015,1,heavy,1,3.18,0.02,-0.005,1.0,38.8,8.0928
1971,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0159,0.0602,0.1233,0.0109,0.0845,0.0064,0.0596,6.0,2.83,Very Low (<$0.30),0.0,0.0159,1,heavy,1,3.6,0.0226,-0.0067,1.0,40.5,7.7531
1972,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0161,0.0609,0.1209,0.0111,0.0834,0.0063,0.0604,1.26,1.83,Very Low (<$0.30),0.0,0.0161,1,heavy,1,3.6,0.0226,-0.0065,1.0,41.8,7.512
1973,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0164,0.0621,0.116,0.0113,0.0799,0.0066,0.0615,1.86,1.8,Very Low (<$0.30),0.0,0.0164,1,heavy,1,4.75,0.0299,-0.0135,1.2,44.4,7.0721
1974,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0176,0.0666,0.1121,0.0125,0.0796,0.0069,0.066,7.32,10.62,Very Low (<$0.30),0.0,0.0176,1,heavy,1,9.35,0.0588,-0.0412,1.55,49.3,6.3692
1975,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0189,0.0715,0.1103,0.0133,0.0776,0.0074,0.0709,7.39,6.4,Very Low (<$0.30),0.0,0.0189,1,heavy,1,10.72,0.0674,-0.0485,1.0,53.8,5.8364
1976,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0191,0.0723,0.1054,0.0135,0.0745,0.008,0.0716,1.06,1.5,Very Low (<$0.30),0.0,0.0191,1,heavy,1,11.51,0.0724,-0.0533,1.0,56.9,5.5185
1977,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0207,0.0784,0.1073,0.014,0.0725,0.0085,0.0776,8.38,3.7,Very Low (<$0.30),0.0,0.0207,1,heavy,1,13.92,0.0876,-0.0669,1.0,60.6,5.1815
1978,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0219,0.0829,0.1055,0.0153,0.0737,0.0084,0.0821,5.8,9.29,Very Low (<$0.30),0.0,0.0219,1,heavy,1,14.02,0.0882,-0.0663,1.0,65.2,4.816
1979,Saudi Arabia,SAU,SAR,Middle East,1970s,0.0237,0.0897,0.1025,0.0165,0.0714,0.0097,0.0889,8.22,7.84,Very Low (<$0.30),0.0,0.0237,1,heavy,1,31.61,0.1988,-0.1751,1.3,72.6,4.3251
1980,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0248,0.0939,0.0945,0.0172,0.0655,0.0098,0.093,4.64,4.24,Very Low (<$0.30),0.0,0.0248,1,heavy,1,36.83,0.2317,-0.2069,1.25,82.4,3.8107
1981,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0266,0.1007,0.0919,0.0184,0.0636,0.0109,0.0997,7.26,6.98,Very Low (<$0.30),0.0,0.0266,1,heavy,1,35.75,0.2249,-0.1983,1.0,90.9,3.4543
1982,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0284,0.1075,0.0924,0.0196,0.0638,0.0114,0.1065,6.77,6.52,Very Low (<$0.30),0.0,0.0284,1,heavy,1,31.82,0.2001,-0.1717,1.0,96.5,3.2539
1983,Saudi Arabia,SAU,SAR,Middle East,1980s,0.03,0.1136,0.0946,0.0216,0.0681,0.0118,0.1125,5.63,10.2,Very Low (<$0.30),0.0,0.03,1,heavy,1,29.55,0.1859,-0.1559,1.0,99.6,3.1526
1984,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0325,0.123,0.0982,0.0228,0.0689,0.0131,0.1219,8.33,5.56,Very Low (<$0.30),0.0,0.0325,1,heavy,1,28.78,0.181,-0.1485,1.0,103.9,3.0221
1985,Saudi Arabia,SAU,SAR,Middle East,1980s,0.035,0.1325,0.1021,0.0244,0.0712,0.0141,0.1313,7.69,7.02,Very Low (<$0.30),0.0,0.035,1,heavy,1,27.56,0.1733,-0.1383,1.0,107.6,2.9182
1986,Saudi Arabia,SAU,SAR,Middle East,1980s,0.035,0.1325,0.1003,0.0246,0.0705,0.0141,0.1313,0.0,0.82,Very Low (<$0.30),0.0,0.035,1,heavy,1,14.43,0.0908,-0.0558,0.75,109.6,2.865
1987,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0353,0.1336,0.0976,0.0246,0.068,0.0141,0.1324,0.86,0.0,Very Low (<$0.30),0.0,0.0353,1,heavy,1,18.44,0.116,-0.0807,1.0,113.6,2.7641
1988,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0366,0.1385,0.0971,0.0253,0.0672,0.0142,0.1373,3.68,2.85,Very Low (<$0.30),0.0,0.0366,1,heavy,1,14.92,0.0938,-0.0572,1.0,118.3,2.6543
1989,Saudi Arabia,SAU,SAR,Middle East,1980s,0.0358,0.1355,0.0907,0.0255,0.0646,0.0144,0.1342,-2.19,0.79,Very Low (<$0.30),0.0,0.0358,1,heavy,1,18.33,0.1153,-0.0795,1.0,124.0,2.5323
1990,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0373,0.1412,0.0896,0.0262,0.0629,0.0149,0.1399,4.19,2.75,Very Low (<$0.30),0.0,0.0373,1,heavy,1,23.73,0.1493,-0.112,1.0,130.7,2.4024
1991,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0396,0.1499,0.0913,0.0269,0.062,0.0163,0.1485,6.17,2.67,Very Low (<$0.30),0.0,0.0396,1,heavy,1,20.2,0.1271,-0.0875,1.0,136.2,2.3054
1992,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0423,0.1601,0.0947,0.0302,0.0676,0.0166,0.1586,6.82,12.27,Very Low (<$0.30),0.0,0.0423,1,heavy,1,19.32,0.1215,-0.0792,1.0,140.3,2.2381
1993,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0423,0.1601,0.0919,0.03,0.0652,0.0169,0.1586,0.0,-0.66,Very Low (<$0.30),0.0,0.0423,1,heavy,1,16.97,0.1067,-0.0644,1.0,144.5,2.173
1994,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0444,0.1681,0.0941,0.0311,0.0659,0.0171,0.1665,4.96,3.67,Very Low (<$0.30),0.0,0.0444,1,heavy,1,15.82,0.0995,-0.0551,1.0,148.2,2.1188
1995,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0477,0.1806,0.0983,0.0337,0.0694,0.0188,0.1789,7.43,8.36,Very Low (<$0.30),0.0,0.0477,1,heavy,1,17.02,0.1071,-0.0594,1.0,152.4,2.0604
1996,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0489,0.1851,0.0979,0.0331,0.0662,0.0196,0.1834,2.52,-1.78,Very Low (<$0.30),0.0,0.0489,1,heavy,1,22.12,0.1391,-0.0902,1.0,156.9,2.0013
1997,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0506,0.1915,0.099,0.0355,0.0695,0.02,0.1898,3.48,7.25,Very Low (<$0.30),0.0,0.0506,1,heavy,1,19.09,0.1201,-0.0695,1.0,160.5,1.9564
1998,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0492,0.1862,0.0948,0.0348,0.067,0.02,0.1845,-2.77,-1.97,Very Low (<$0.30),0.0,0.0492,1,heavy,1,13.07,0.0822,-0.033,0.82,163.0,1.9264
1999,Saudi Arabia,SAU,SAR,Middle East,1990s,0.0496,0.1878,0.0935,0.034,0.0641,0.0205,0.186,0.81,-2.3,Very Low (<$0.30),0.0,0.0496,1,heavy,1,17.97,0.113,-0.0634,1.0,166.6,1.8848
2000,Saudi Arabia,SAU,SAR,Middle East,2000s,0.053,0.2006,0.0966,0.0375,0.0684,0.0206,0.1987,6.85,10.29,Very Low (<$0.30),0.0,0.053,1,heavy,1,30.38,0.1911,-0.1381,1.0,172.2,1.8235
2001,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0536,0.2029,0.095,0.0376,0.0667,0.0221,0.201,1.13,0.27,Very Low (<$0.30),0.0,0.0536,1,heavy,1,25.93,0.1631,-0.1095,1.0,177.1,1.773
2002,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0545,0.2063,0.0951,0.0383,0.0668,0.0225,0.2044,1.68,1.86,Very Low (<$0.30),0.0,0.0545,1,heavy,1,26.15,0.1645,-0.11,1.0,179.9,1.7454
2003,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0535,0.2025,0.0913,0.0371,0.0633,0.0213,0.2006,-1.83,-3.13,Very Low (<$0.30),0.0,0.0535,1,heavy,1,31.07,0.1954,-0.1419,1.0,184.0,1.7065
2004,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0566,0.2143,0.0941,0.0398,0.0662,0.022,0.2122,5.79,7.28,Very Low (<$0.30),0.0,0.0566,1,heavy,1,41.49,0.261,-0.2044,1.0,188.9,1.6623
2005,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0596,0.2256,0.0958,0.0422,0.0678,0.0236,0.2235,5.3,6.03,Very Low (<$0.30),0.0,0.0596,1,heavy,1,56.59,0.3559,-0.2963,1.0,195.3,1.6078
2006,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0649,0.2457,0.1011,0.0455,0.0709,0.0265,0.2434,8.89,7.82,Very Low (<$0.30),0.0,0.0649,1,heavy,1,66.02,0.4153,-0.3504,1.0,201.6,1.5575
2007,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0699,0.2646,0.1059,0.0478,0.0724,0.0284,0.2621,7.7,5.05,Very Low (<$0.30),0.0,0.0699,1,heavy,1,72.34,0.455,-0.3851,1.0,207.3,1.5147
2008,Saudi Arabia,SAU,SAR,Middle East,2000s,0.0807,0.3055,0.1177,0.0559,0.0815,0.0336,0.3026,15.45,16.95,Very Low (<$0.30),0.0,0.0807,1,heavy,1,99.67,0.6269,-0.5462,1.28,215.3,1.4584
2009,Saudi Arabia,SAU,SAR,Middle East,2000s,0.1029,0.3895,0.1506,0.071,0.1039,0.0414,0.3859,27.51,27.01,Very Low (<$0.30),0.0,0.1029,1,heavy,1,61.74,0.3883,-0.2854,0.78,214.5,1.4639
2010,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1323,0.5008,0.1905,0.0947,0.1363,0.0531,0.4961,28.57,33.38,Very Low (<$0.30),0.0,0.1323,1,heavy,1,79.61,0.5007,-0.3684,1.0,218.1,1.4397
2011,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1374,0.5201,0.1918,0.0937,0.1308,0.0543,0.5152,3.85,-1.06,Very Low (<$0.30),0.0,0.1374,1,heavy,1,111.26,0.6998,-0.5624,1.0,224.9,1.3962
2012,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1425,0.5394,0.1949,0.0995,0.1361,0.0584,0.5344,3.71,6.19,Very Low (<$0.30),0.0,0.1425,1,heavy,1,112.01,0.7045,-0.562,1.0,229.6,1.3676
2013,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1501,0.5682,0.2023,0.106,0.1428,0.0602,0.5629,5.33,6.53,Very Low (<$0.30),0.0,0.1501,1,heavy,1,108.66,0.6835,-0.5334,1.0,233.0,1.3476
2014,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1503,0.5689,0.1994,0.1049,0.1392,0.0608,0.5636,0.13,-1.04,Very Low (<$0.30),0.0,0.1503,1,heavy,1,98.97,0.6225,-0.4722,1.0,236.7,1.3266
2015,Saudi Arabia,SAU,SAR,Middle East,2010s,0.1613,0.6106,0.2137,0.1127,0.1493,0.0634,0.6049,7.32,7.44,Very Low (<$0.30),0.0,0.1613,1,heavy,1,52.39,0.3295,-0.1682,1.0,237.0,1.3249
2016,Saudi Arabia,SAU,SAR,Middle East,2010s,0.2336,0.8843,0.3056,0.1654,0.2164,0.0941,0.876,44.82,46.76,Very Low (<$0.30),0.0,0.2336,1,heavy,1,43.74,0.2751,-0.0415,1.0,240.0,1.3083
2017,Saudi Arabia,SAU,SAR,Middle East,2010s,0.3515,1.3306,0.4503,0.2404,0.308,0.1361,1.3181,50.47,45.34,Low ($0.30–$0.70),0.0,0.3515,1,heavy,1,54.25,0.3412,0.0103,1.0,245.1,1.2811
2018,Saudi Arabia,SAU,SAR,Middle East,2010s,0.5211,1.9726,0.6516,0.3711,0.4641,0.2115,1.9541,48.25,54.37,Low ($0.30–$0.70),0.0,0.5211,1,heavy,1,71.34,0.4487,0.0724,1.0,251.1,1.2505
2019,Saudi Arabia,SAU,SAR,Middle East,2010s,0.595,2.2523,0.7307,0.4178,0.5131,0.2382,2.2312,14.18,12.58,Low ($0.30–$0.70),0.0,0.595,1,heavy,1,64.37,0.4049,0.1901,1.0,255.7,1.228
2020,Saudi Arabia,SAU,SAR,Middle East,2020s,0.5927,2.2436,0.7191,0.4088,0.496,0.2386,2.2226,-0.39,-2.15,Low ($0.30–$0.70),0.0,0.5927,1,heavy,1,41.84,0.2632,0.3295,0.72,258.8,1.2133
2021,Saudi Arabia,SAU,SAR,Middle East,2020s,0.6235,2.3602,0.7224,0.4392,0.5089,0.2473,2.3381,5.2,7.44,Low ($0.30–$0.70),0.0,0.6235,1,heavy,1,70.86,0.4457,0.1778,1.0,271.0,1.1587
2022,Saudi Arabia,SAU,SAR,Middle East,2020s,0.6033,2.2837,0.6472,0.4294,0.4606,0.2368,2.2624,-3.24,-2.23,Low ($0.30–$0.70),0.0,0.6033,1,heavy,1,101.32,0.6373,-0.034,1.3,292.7,1.0728
2023,Saudi Arabia,SAU,SAR,Middle East,2020s,0.6324,2.3939,0.6517,0.4456,0.4592,0.2596,2.3715,4.82,3.77,Low ($0.30–$0.70),0.0,0.6324,1,heavy,1,82.49,0.5188,0.1136,1.0,304.7,1.0305
2024,Saudi Arabia,SAU,SAR,Middle East,2020s,0.6232,2.3591,0.6232,0.4358,0.4358,0.2543,2.337,-1.45,-2.2,Low ($0.30–$0.70),0.0,0.6232,1,heavy,1,80.0,0.5032,0.12,1.0,314.0,1.0
1924,UAE,ARE,AED,Middle East,1920s,0.0049,0.0185,0.09,0.0036,0.0661,0.0021,0.018,,,Very Low (<$0.30),0.0,0.0049,0,heavy,1,1.43,0.009,-0.0041,1.0,17.1,18.3626
1925,UAE,ARE,AED,Middle East,1920s,0.0052,0.0197,0.0933,0.0036,0.0646,0.0021,0.0191,6.12,0.0,Very Low (<$0.30),0.0,0.0052,0,heavy,1,1.68,0.0106,-0.0054,1.0,17.5,17.9429
1926,UAE,ARE,AED,Middle East,1920s,0.0053,0.0201,0.094,0.0037,0.0656,0.0023,0.0195,1.92,2.78,Very Low (<$0.30),0.0,0.0053,0,heavy,1,1.88,0.0118,-0.0065,1.0,17.7,17.7401
1927,UAE,ARE,AED,Middle East,1920s,0.0054,0.0204,0.0974,0.0038,0.0686,0.0023,0.0198,1.89,2.7,Very Low (<$0.30),0.0,0.0054,0,heavy,1,1.3,0.0082,-0.0028,1.0,17.4,18.046
1928,UAE,ARE,AED,Middle East,1920s,0.0056,0.0212,0.1028,0.0041,0.0753,0.0022,0.0206,3.7,7.89,Very Low (<$0.30),0.0,0.0056,0,heavy,1,1.17,0.0074,-0.0018,1.0,17.1,18.3626
1929,UAE,ARE,AED,Middle East,1920s,0.0061,0.0231,0.112,0.0044,0.0808,0.0026,0.0224,8.93,7.32,Very Low (<$0.30),0.0,0.0061,0,heavy,1,1.27,0.008,-0.0019,1.0,17.1,18.3626
1930,UAE,ARE,AED,Middle East,1930s,0.0061,0.0231,0.1147,0.0045,0.0846,0.0026,0.0224,0.0,2.27,Very Low (<$0.30),0.0,0.0061,0,heavy,1,1.19,0.0075,-0.0014,1.0,16.7,18.8024
1931,UAE,ARE,AED,Middle East,1930s,0.0063,0.0238,0.1301,0.0045,0.093,0.0026,0.0231,3.28,0.0,Very Low (<$0.30),0.0,0.0063,0,heavy,1,0.65,0.0041,0.0022,1.0,15.2,20.6579
1932,UAE,ARE,AED,Middle East,1930s,0.0065,0.0246,0.149,0.0047,0.1077,0.0027,0.0239,3.17,4.44,Very Low (<$0.30),0.0,0.0065,0,heavy,1,0.87,0.0055,0.001,1.0,13.7,22.9197
1933,UAE,ARE,AED,Middle East,1930s,0.0071,0.0269,0.1715,0.0052,0.1256,0.0029,0.0261,9.23,10.64,Very Low (<$0.30),0.0,0.0071,0,heavy,1,0.67,0.0042,0.0029,1.0,13.0,24.1538
1934,UAE,ARE,AED,Middle East,1930s,0.0073,0.0276,0.1711,0.0052,0.1219,0.0031,0.0268,2.82,0.0,Very Low (<$0.30),0.0,0.0073,0,heavy,1,1.0,0.0063,0.001,1.0,13.4,23.4328
1935,UAE,ARE,AED,Middle East,1930s,0.0077,0.0291,0.1765,0.0055,0.1261,0.0034,0.0283,5.48,5.77,Very Low (<$0.30),0.0,0.0077,0,heavy,1,0.97,0.0061,0.0016,1.0,13.7,22.9197
1936,UAE,ARE,AED,Middle East,1930s,0.0083,0.0314,0.1875,0.006,0.1355,0.0036,0.0305,7.79,9.09,Very Low (<$0.30),0.0,0.0083,0,heavy,1,1.09,0.0069,0.0014,1.0,13.9,22.5899
1937,UAE,ARE,AED,Middle East,1930s,0.0084,0.0318,0.1832,0.0059,0.1287,0.0036,0.0308,1.2,-1.67,Very Low (<$0.30),0.0,0.0084,0,heavy,1,1.18,0.0074,0.001,1.0,14.4,21.8056
1938,UAE,ARE,AED,Middle East,1930s,0.0091,0.0344,0.2027,0.0067,0.1492,0.0039,0.0334,8.33,13.56,Very Low (<$0.30),0.0,0.0091,0,heavy,1,1.13,0.0071,0.002,1.0,14.1,22.2695
1939,UAE,ARE,AED,Middle East,1930s,0.0095,0.036,0.2146,0.0068,0.1536,0.0038,0.0349,4.4,1.49,Very Low (<$0.30),0.0,0.0095,0,heavy,1,1.02,0.0064,0.0031,1.0,13.9,22.5899
1940,UAE,ARE,AED,Middle East,1940s,0.0104,0.0394,0.2333,0.0072,0.1615,0.0043,0.0382,9.47,5.88,Very Low (<$0.30),0.0,0.0104,0,heavy,1,1.02,0.0064,0.004,1.0,14.0,22.4286
